,Country,ObjectId,Industry,Gas Type,Seasonal Adjustment,year,Q1,Q2,Q3,Q4
6423,Europe,916,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Seasonally Adjusted,2017,505.6926832,498.850325,475.3039679,479.7107936
6424,Europe,916,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Seasonally Adjusted,2018,491.526664,486.002675,482.0590329,468.5976609
6425,Europe,916,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Seasonally Adjusted,2019,451.7796189,447.3416174,440.1563122,436.0287933
6426,Europe,916,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Seasonally Adjusted,2020,416.5572722,391.4872697,419.0389937,418.3566379
6427,Europe,916,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Seasonally Adjusted,2021,419.0479938,444.6335479,441.9358848,464.7761989
6428,Europe,916,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Seasonally Adjusted,2022,459.4036572,425.2835015,455.5775501,445.7378702
6429,Europe,916,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Seasonally Adjusted,2023,440.5411764,420.7927997,398.9652775,373.7194997
6430,Europe,916,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Seasonally Adjusted,2024,383.8953591,378.2258532,392.6466961,400.5329562
6431,Europe,916,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Seasonally Adjusted,2025,393.6024216,,,
6432,Europe,917,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Not Seasonally Adjusted,2010,29.66321385,30.50449775,31.44745674,32.94174149
6433,Europe,917,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Not Seasonally Adjusted,2011,30.8900984,30.45400305,30.05698193,30.87420152
6434,Europe,917,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Not Seasonally Adjusted,2012,27.86017678,27.89105558,27.12364787,27.64995498
6435,Europe,917,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Not Seasonally Adjusted,2013,24.91061272,24.16223376,25.59782624,26.27546145
6436,Europe,917,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Not Seasonally Adjusted,2014,23.17306435,23.21664525,23.09293835,23.71930192
6437,Europe,917,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Not Seasonally Adjusted,2015,21.16000278,20.53174963,20.79242697,21.88724001
6438,Europe,917,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Not Seasonally Adjusted,2016,20.88045281,20.48744728,20.90484567,21.85147588
6439,Europe,917,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Not Seasonally Adjusted,2017,20.46509732,20.35568266,20.66501613,22.12853872
6440,Europe,917,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Not Seasonally Adjusted,2018,21.25990202,21.30288789,21.83351436,22.82512067
6441,Europe,917,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Not Seasonally Adjusted,2019,21.23238554,21.33802863,22.27851829,23.56665236
6442,Europe,917,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Not Seasonally Adjusted,2020,22.2070778,21.00299404,22.53917323,24.15684294
6443,Europe,917,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Not Seasonally Adjusted,2021,22.61052905,22.72828101,23.50381461,25.39447626
6444,Europe,917,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Not Seasonally Adjusted,2022,22.2240098,20.595422,21.71339387,23.32721818
6445,Europe,917,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Not Seasonally Adjusted,2023,22.42686758,21.72165838,21.64615006,22.48417497
6446,Europe,917,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Not Seasonally Adjusted,2024,21.61504362,21.58476637,21.81689737,23.12992354
6447,Europe,917,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Not Seasonally Adjusted,2025,21.78419196,,,
6448,Europe,918,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Seasonally Adjusted,2010,30.6015201,31.09945437,31.50502724,31.35090812
6449,Europe,918,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Seasonally Adjusted,2011,31.9518625,30.97488741,30.03597267,29.31256232
6450,Europe,918,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Seasonally Adjusted,2012,28.63418422,28.39481209,27.15397066,26.34186824
6451,Europe,918,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Seasonally Adjusted,2013,25.53778582,24.68403408,25.70445841,25.01985586
6452,Europe,918,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Seasonally Adjusted,2014,23.82880936,23.71070197,23.15381793,22.50862061
6453,Europe,918,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Seasonally Adjusted,2015,21.66903197,20.94880063,20.84692295,20.90666384
6454,Europe,918,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Seasonally Adjusted,2016,21.23013268,21.02316989,20.99535881,20.87556025
6455,Europe,918,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Seasonally Adjusted,2017,20.84141233,20.89794522,20.76823854,21.10673873
6456,Europe,918,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Seasonally Adjusted,2018,21.56799295,21.94823495,21.92868315,21.77651388
6457,Europe,918,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Seasonally Adjusted,2019,21.56954008,22.00651197,22.37709173,22.46244104
6458,Europe,918,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Seasonally Adjusted,2020,22.56166515,21.72263278,22.6105974,23.01119267
6459,Europe,918,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Seasonally Adjusted,2021,22.95135423,23.47266525,23.58357361,24.22950784
6460,Europe,918,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Seasonally Adjusted,2022,22.54744797,21.21009008,21.81980866,22.28269715
6461,Europe,918,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Seasonally Adjusted,2023,22.7197744,22.35964225,21.95670771,21.24272663
6462,Europe,918,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Seasonally Adjusted,2024,21.81545512,22.25236303,22.12256179,21.86081636
6463,Europe,918,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Seasonally Adjusted,2025,22.03893961,,,
6464,Europe,919,"Electricity, Gas, Steam and Air Conditioning Supply",Nitrous oxide,Not Seasonally Adjusted,2010,2.078519329,2.151796008,2.134893761,2.270510895
6465,Europe,919,"Electricity, Gas, Steam and Air Conditioning Supply",Nitrous oxide,Not Seasonally Adjusted,2011,2.13072122,2.189009309,2.153870236,2.27270812
6466,Europe,919,"Electricity, Gas, Steam and Air Conditioning Supply",Nitrous oxide,Not Seasonally Adjusted,2012,2.212979643,2.270350934,2.268347977,2.315586993
6467,Europe,919,"Electricity, Gas, Steam and Air Conditioning Supply",Nitrous oxide,Not Seasonally Adjusted,2013,2.156800585,2.163361452,2.123070243,2.178820941
6468,Europe,919,"Electricity, Gas, Steam and Air Conditioning Supply",Nitrous oxide,Not Seasonally Adjusted,2014,2.061505786,2.037890945,2.024114931,2.050363329
6469,Europe,919,"Electricity, Gas, Steam and Air Conditioning Supply",Nitrous oxide,Not Seasonally Adjusted,2015,1.945778507,2.007141133,2.053655146,2.155950671
6470,Europe,919,"Electricity, Gas, Steam and Air Conditioning Supply",Nitrous oxide,Not Seasonally Adjusted,2016,1.96588751,2.080521462,2.071402996,2.122115785
6471,Europe,919,"Electricity, Gas, Steam and Air Conditioning Supply",Nitrous oxide,Not Seasonally Adjusted,2017,2.016071104,2.063444545,2.008514034,2.092726297
6472,Europe,919,"Electricity, Gas, Steam and Air Conditioning Supply",Nitrous oxide,Not Seasonally Adjusted,2018,2.012979713,2.041732439,1.959421944,1.99234994
6473,Europe,919,"Electricity, Gas, Steam and Air Conditioning Supply",Nitrous oxide,Not Seasonally Adjusted,2019,1.865993335,1.879636962,1.832112289,1.832185369
6474,Europe,919,"Electricity, Gas, Steam and Air Conditioning Supply",Nitrous oxide,Not Seasonally Adjusted,2020,1.700583316,1.566692267,1.719054501,1.786812537
6475,Europe,919,"Electricity, Gas, Steam and Air Conditioning Supply",Nitrous oxide,Not Seasonally Adjusted,2021,1.70903356,1.783510949,1.83334362,1.950063639
6476,Europe,919,"Electricity, Gas, Steam and Air Conditioning Supply",Nitrous oxide,Not Seasonally Adjusted,2022,1.922098921,1.865024092,1.841744909,1.830117373
6477,Europe,919,"Electricity, Gas, Steam and Air Conditioning Supply",Nitrous oxide,Not Seasonally Adjusted,2023,1.664674923,1.618225479,1.600536825,1.595859192
6478,Europe,919,"Electricity, Gas, Steam and Air Conditioning Supply",Nitrous oxide,Not Seasonally Adjusted,2024,1.565328956,1.655825745,1.665145134,1.676463218
6479,Europe,919,"Electricity, Gas, Steam and Air Conditioning Supply",Nitrous oxide,Not Seasonally Adjusted,2025,1.607170678,,,
6480,Europe,920,"Electricity, Gas, Steam and Air Conditioning Supply",Nitrous oxide,Seasonally Adjusted,2010,2.130195681,2.150897153,2.156136061,2.198491098
6481,Europe,920,"Electricity, Gas, Steam and Air Conditioning Supply",Nitrous oxide,Seasonally Adjusted,2011,2.177915792,2.190480257,2.172927453,2.204985385
6482,Europe,920,"Electricity, Gas, Steam and Air Conditioning Supply",Nitrous oxide,Seasonally Adjusted,2012,2.253899469,2.274453523,2.288288792,2.250623764
6483,Europe,920,"Electricity, Gas, Steam and Air Conditioning Supply",Nitrous oxide,Seasonally Adjusted,2013,2.203742546,2.168390213,2.134299455,2.115621007
6484,Europe,920,"Electricity, Gas, Steam and Air Conditioning Supply",Nitrous oxide,Seasonally Adjusted,2014,2.108219984,2.045242231,2.028819944,1.991592831
6485,Europe,920,"Electricity, Gas, Steam and Air Conditioning Supply",Nitrous oxide,Seasonally Adjusted,2015,1.993351788,2.011084878,2.059445329,2.09864346
6486,Europe,920,"Electricity, Gas, Steam and Air Conditioning Supply",Nitrous oxide,Seasonally Adjusted,2016,2.009578925,2.078203553,2.081066108,2.071079168
6487,Europe,920,"Electricity, Gas, Steam and Air Conditioning Supply",Nitrous oxide,Seasonally Adjusted,2017,2.05679623,2.062402399,2.020077593,2.041479757
6488,Europe,920,"Electricity, Gas, Steam and Air Conditioning Supply",Nitrous oxide,Seasonally Adjusted,2018,2.054964651,2.037513014,1.973650986,1.940355384
6489,Europe,920,"Electricity, Gas, Steam and Air Conditioning Supply",Nitrous oxide,Seasonally Adjusted,2019,1.902303171,1.881439092,1.844172346,1.782013346
6490,Europe,920,"Electricity, Gas, Steam and Air Conditioning Supply",Nitrous oxide,Seasonally Adjusted,2020,1.728392635,1.575815343,1.729368095,1.739566548
6491,Europe,920,"Electricity, Gas, Steam and Air Conditioning Supply",Nitrous oxide,Seasonally Adjusted,2021,1.745362343,1.792585049,1.83779169,1.900212686
6492,Europe,920,"Electricity, Gas, Steam and Air Conditioning Supply",Nitrous oxide,Seasonally Adjusted,2022,1.955565015,1.874898293,1.84217305,1.786348936
6493,Europe,920,"Electricity, Gas, Steam and Air Conditioning Supply",Nitrous oxide,Seasonally Adjusted,2023,1.69370817,1.626710635,1.601814162,1.557063452
6494,Europe,920,"Electricity, Gas, Steam and Air Conditioning Supply",Nitrous oxide,Seasonally Adjusted,2024,1.599501803,1.660418983,1.663140022,1.63642682
6495,Europe,920,"Electricity, Gas, Steam and Air Conditioning Supply",Nitrous oxide,Seasonally Adjusted,2025,1.649413482,,,
6496,Europe,921,Manufacturing,Carbon dioxide,Not Seasonally Adjusted,2010,334.365352,359.994748,351.2111716,365.206826
6497,Europe,921,Manufacturing,Carbon dioxide,Not Seasonally Adjusted,2011,349.1923824,360.0397926,348.4828782,359.4824143
6498,Europe,921,Manufacturing,Carbon dioxide,Not Seasonally Adjusted,2012,343.4691212,352.7998905,344.5551858,353.3976872
6499,Europe,921,Manufacturing,Carbon dioxide,Not Seasonally Adjusted,2013,332.593555,349.495237,342.8469454,352.6924104
6500,Europe,921,Manufacturing,Carbon dioxide,Not Seasonally Adjusted,2014,335.8159039,338.0209788,330.0821885,340.5471508
6501,Europe,921,Manufacturing,Carbon dioxide,Not Seasonally Adjusted,2015,328.3283201,336.9369187,332.8929295,344.3838848
6502,Europe,921,Manufacturing,Carbon dioxide,Not Seasonally Adjusted,2016,324.6506255,340.8381375,332.2557901,347.9401701
6503,Europe,921,Manufacturing,Carbon dioxide,Not Seasonally Adjusted,2017,336.5565347,346.3272493,341.1070623,354.807892
6504,Europe,921,Manufacturing,Carbon dioxide,Not Seasonally Adjusted,2018,336.3138915,347.1020806,335.9642955,349.6588849
6505,Europe,921,Manufacturing,Carbon dioxide,Not Seasonally Adjusted,2019,333.2748615,338.4331367,333.6859902,345.078124
6506,Europe,921,Manufacturing,Carbon dioxide,Not Seasonally Adjusted,2020,326.6657129,294.6360903,322.8643863,344.9065105
6507,Europe,921,Manufacturing,Carbon dioxide,Not Seasonally Adjusted,2021,325.3893327,337.617708,330.1526368,347.7421338
6508,Europe,921,Manufacturing,Carbon dioxide,Not Seasonally Adjusted,2022,321.8378119,314.5344788,306.5395363,316.6914288
6509,Europe,921,Manufacturing,Carbon dioxide,Not Seasonally Adjusted,2023,303.3431908,300.6784292,292.3326272,308.611457
6510,Europe,921,Manufacturing,Carbon dioxide,Not Seasonally Adjusted,2024,299.044977,304.1128384,298.6981935,316.4251287
6511,Europe,921,Manufacturing,Carbon dioxide,Not Seasonally Adjusted,2025,300.7385619,,,
6512,Europe,922,Manufacturing,Carbon dioxide,Seasonally Adjusted,2010,344.5526185,353.9938585,355.561718,356.6699026
6513,Europe,922,Manufacturing,Carbon dioxide,Seasonally Adjusted,2011,357.9341968,355.638491,352.4125982,351.2121815
6514,Europe,922,Manufacturing,Carbon dioxide,Seasonally Adjusted,2012,351.7006197,348.9702957,348.693331,344.8576383
6515,Europe,922,Manufacturing,Carbon dioxide,Seasonally Adjusted,2013,342.9074668,344.5806323,346.7852584,343.3547903
6516,Europe,922,Manufacturing,Carbon dioxide,Seasonally Adjusted,2014,343.6761446,335.2955787,332.784176,332.7103227
6517,Europe,922,Manufacturing,Carbon dioxide,Seasonally Adjusted,2015,334.8498838,333.945795,337.4964509,336.2499235
6518,Europe,922,Manufacturing,Carbon dioxide,Seasonally Adjusted,2016,333.584147,336.7269051,335.9312816,339.4423894
6519,Europe,922,Manufacturing,Carbon dioxide,Seasonally Adjusted,2017,343.396934,344.5523429,345.1595461,345.6899153
6520,Europe,922,Manufacturing,Carbon dioxide,Seasonally Adjusted,2018,344.748905,343.5677709,340.4550429,340.2674338
6521,Europe,922,Manufacturing,Carbon dioxide,Seasonally Adjusted,2019,339.2581771,337.5222916,338.6899489,335.0016948
6522,Europe,922,Manufacturing,Carbon dioxide,Seasonally Adjusted,2020,331.2587104,294.1944339,329.1585922,334.4609634
6523,Europe,922,Manufacturing,Carbon dioxide,Seasonally Adjusted,2021,331.4861702,336.0555887,335.8113881,337.5486643
6524,Europe,922,Manufacturing,Carbon dioxide,Seasonally Adjusted,2022,325.6015907,314.4493911,312.0862325,307.4660414
6525,Europe,922,Manufacturing,Carbon dioxide,Seasonally Adjusted,2023,306.5802091,300.3032549,298.4813369,299.6009033
6526,Europe,922,Manufacturing,Carbon dioxide,Seasonally Adjusted,2024,303.7312668,302.3585802,305.2013061,307.0022872
6527,Europe,922,Manufacturing,Carbon dioxide,Seasonally Adjusted,2025,304.5112043,,,
6528,Europe,923,Manufacturing,Fluorinated gases,Not Seasonally Adjusted,2010,12.04251522,12.88497825,12.70749889,12.63973856
6529,Europe,923,Manufacturing,Fluorinated gases,Not Seasonally Adjusted,2011,11.14950368,11.46545334,11.58026204,12.3146891
6530,Europe,923,Manufacturing,Fluorinated gases,Not Seasonally Adjusted,2012,12.74743221,14.28912859,14.87058778,15.21120941
6531,Europe,923,Manufacturing,Fluorinated gases,Not Seasonally Adjusted,2013,14.49653239,15.38798449,15.44375177,15.19015556
6532,Europe,923,Manufacturing,Fluorinated gases,Not Seasonally Adjusted,2014,14.22793717,14.93019825,14.48510128,14.09047185
6533,Europe,923,Manufacturing,Fluorinated gases,Not Seasonally Adjusted,2015,12.49372992,12.57152173,12.47866969,12.60830058
6534,Europe,923,Manufacturing,Fluorinated gases,Not Seasonally Adjusted,2016,11.7403193,12.588743,13.01073287,13.53698427
6535,Europe,923,Manufacturing,Fluorinated gases,Not Seasonally Adjusted,2017,13.3629996,14.35451519,15.17101428,16.04134553
6536,Europe,923,Manufacturing,Fluorinated gases,Not Seasonally Adjusted,2018,15.70797724,16.4259212,16.24538491,15.9059681
6537,Europe,923,Manufacturing,Fluorinated gases,Not Seasonally Adjusted,2019,13.78780285,13.70340603,13.56415514,13.68835208
6538,Europe,923,Manufacturing,Fluorinated gases,Not Seasonally Adjusted,2020,13.17617109,12.64217241,13.89650806,14.00474548
6539,Europe,923,Manufacturing,Fluorinated gases,Not Seasonally Adjusted,2021,12.67494459,13.09718548,13.24334781,13.6115539
6540,Europe,923,Manufacturing,Fluorinated gases,Not Seasonally Adjusted,2022,13.02049161,13.18490802,13.39913333,13.56292082
6541,Europe,923,Manufacturing,Fluorinated gases,Not Seasonally Adjusted,2023,12.70853897,13.30718769,13.44985296,13.55605431
6542,Europe,923,Manufacturing,Fluorinated gases,Not Seasonally Adjusted,2024,12.78886207,13.42338532,13.59498709,13.69207838
6543,Europe,923,Manufacturing,Fluorinated gases,Not Seasonally Adjusted,2025,12.64857262,,,
6544,Europe,924,Manufacturing,Fluorinated gases,Seasonally Adjusted,2010,12.5976352,12.70974751,12.56411974,12.40322846
6545,Europe,924,Manufacturing,Fluorinated gases,Seasonally Adjusted,2011,11.69332222,11.29835418,11.44273787,12.07549389
6546,Europe,924,Manufacturing,Fluorinated gases,Seasonally Adjusted,2012,13.31877569,14.14640016,14.69937453,14.95380761
6547,Europe,924,Manufacturing,Fluorinated gases,Seasonally Adjusted,2013,15.09964158,15.25503228,15.26856711,14.89518324
6548,Europe,924,Manufacturing,Fluorinated gases,Seasonally Adjusted,2014,14.83852414,14.82174937,14.27533122,13.79810383
6549,Europe,924,Manufacturing,Fluorinated gases,Seasonally Adjusted,2015,13.04363184,12.49839329,12.30186553,12.30833126
